detection_id,timestamp,platform,region,sport,event,event_multiplier,confidence_score,estimated_views,hour_of_day,day_of_week,month,enforcement_outcome,response_time_minutes,watermark_survived
2bd33cbf-68d9-40f9-81f7-366209406a39,2023-02-27T22:00:00+00:00,Telegram,BD,Cricket,,1.0,0.9242,2374,22,0,2,appeal_filed,17,True
2928c7e8-ebd1-4e58-af23-0496993d1e51,2024-02-03T15:00:00+00:00,YouTube,IN,F1,,1.0,0.8858,203,15,5,2,takedown_successful,69,True
404cca8b-b5d6-4279-8ffc-0514d52a0082,2023-11-16T19:00:00+00:00,Facebook,AE,Football,Premier League,2.0,0.7294,1871,19,3,11,content_removed_voluntarily,96,True
405118da-cb94-413f-ae55-130e0193c3df,2023-10-03T18:00:00+00:00,Twitter/X,IN,Cricket,,1.0,0.8324,777,18,1,10,content_removed_voluntarily,69,True
b86eccec-2511-41e5-85cb-e910f292be7b,2024-02-21T23:00:00+00:00,YouTube,IN,Tennis,,1.0,0.9697,3214,23,2,2,content_removed_voluntarily,97,True
aa8b2227-97a5-4d69-aed7-e426f4695962,2023-02-23T16:00:00+00:00,Telegram,IN,Cricket,,1.0,0.9396,57869,16,3,2,takedown_pending,120,True
a7691ff2-7155-445b-ae44-741be757324f,2023-12-25T22:00:00+00:00,Telegram,IN,Cricket,,1.0,0.9416,9602,22,0,12,takedown_successful,10,True
6d450320-2e51-4fc6-bbaa-4fa114698370,2023-04-05T16:00:00+00:00,Facebook,FR,Cricket,IPL,3.0,0.829,1790,16,2,4,no_action,119,False
f1451e2c-42b4-4fe7-923e-343afd2ae174,2023-10-16T21:00:00+00:00,Telegram,IN,F1,,1.0,0.7991,228,21,0,10,takedown_successful,117,True
88a1954d-2794-4e97-a131-df690d9297c6,2024-02-04T18:00:00+00:00,TikTok,GB,Cricket,,1.0,0.9138,405,18,6,2,no_action,97,True
f38c0a79-d58e-40be-9eec-ae23f7afa53e,2023-06-24T03:00:00+00:00,TikTok,AE,F1,,1.0,0.9197,2486,3,5,6,takedown_successful,62,True
7c7ab87d-3834-4d53-8f24-ba0f4795d73d,2024-02-12T20:00:00+00:00,Telegram,AR,Tennis,,1.0,0.9328,362210,20,0,2,takedown_successful,14,True
73a8bd62-637e-4aa9-81fa-db714cbb2f53,2023-05-06T16:00:00+00:00,YouTube,AR,Football,Premier League,2.0,0.7543,36013,16,5,5,takedown_successful,24,True
14557a42-4c02-4e29-a563-1f69b9a948b8,2023-04-06T01:00:00+00:00,Discord,IN,Football,Premier League,2.0,0.99,18134,1,3,4,appeal_filed,54,False
77b6b484-282c-4184-a156-21a7942d2350,2023-01-28T21:00:00+00:00,Telegram,SA,Basketball,,1.0,0.99,2063,21,5,1,takedown_pending,58,True
401f88a0-5f15-4bf3-bdc6-78f2af01ccbf,2024-04-04T19:00:00+00:00,Discord,SA,Cricket,IPL,3.0,0.7337,10796,19,3,4,takedown_successful,99,False
de303e32-a4bb-42c9-872f-cbd24ea45063,2023-08-07T19:00:00+00:00,Discord,PK,Football,Premier League,2.0,0.7996,7168,19,0,8,content_removed_voluntarily,114,False
80a9bfda-9c00-4b67-840c-40c2c8cfd57c,2024-06-19T22:00:00+00:00,Facebook,SA,Cricket,,1.0,0.8323,1534,22,2,6,takedown_pending,43,True
84b6b923-2c24-4b37-b54f-57268081ad63,2024-02-18T19:00:00+00:00,Discord,AR,Cricket,,1.0,0.99,215967,19,6,2,content_removed_voluntarily,53,True
493271fe-eefc-471a-9466-21955e726479,2023-06-08T15:00:00+00:00,Telegram,DE,Cricket,,1.0,0.9774,927,15,3,6,takedown_successful,41,True
b5046978-ebc3-4607-85c0-9d4c8b9dbb7b,2024-05-12T18:00:00+00:00,YouTube,BR,Cricket,IPL,3.0,0.8646,222,18,6,5,takedown_successful,40,True
83303bd8-749e-4439-888e-a958a4840e24,2023-10-08T20:00:00+00:00,YouTube,TR,Tennis,,1.0,0.8038,5313,20,6,10,takedown_successful,55,True
b0e04ff9-3453-4a6d-b7a7-9c8d8bae4519,2023-01-15T19:00:00+00:00,Discord,IN,Basketball,,1.0,0.8941,4132,19,6,1,no_action,59,True
ecafca74-ef91-4d6e-a65b-31cf58446bee,2023-07-14T21:00:00+00:00,Facebook,SA,Football,FIFA World Cup,5.0,0.7835,464,21,4,7,content_removed_voluntarily,76,True
ec12e45f-5f2c-4af4-b9dd-403fc27b0665,2024-04-21T21:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.99,18575,21,6,4,takedown_pending,63,True
075ab810-8faf-4ae4-9015-39227441cdc7,2023-02-18T02:00:00+00:00,Instagram,US,Boxing/MMA,,1.0,0.8572,22948,2,5,2,takedown_successful,77,True
4793ae4f-4a23-420f-b4c9-4cc8a64ad3b1,2023-02-26T18:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.7741,156,18,6,2,takedown_successful,32,True
b8532f2c-c77a-4f3b-aaeb-63f1768894d0,2023-02-11T18:00:00+00:00,Twitter/X,IN,Boxing/MMA,,1.0,0.9588,8021,18,5,2,takedown_successful,90,True
4417696e-00f0-4c58-9ffc-a9fb9b3d952c,2023-08-12T02:00:00+00:00,Telegram,TR,Cricket,,1.0,0.9112,68365,2,5,8,takedown_successful,49,True
0b6ec815-8720-4b23-b143-e819f1a7ee0b,2023-10-03T19:00:00+00:00,Telegram,BD,Football,Premier League,2.0,0.8733,166033,19,1,10,content_removed_voluntarily,6,False
e9519d8e-4e83-492b-96ce-c88a7b818b42,2023-04-23T19:00:00+00:00,Telegram,BR,Boxing/MMA,,1.0,0.9377,817,19,6,4,takedown_successful,15,True
a8b83341-536b-4e9d-a8a8-52f1f4ad2bf7,2023-09-21T22:00:00+00:00,Facebook,FR,Football,Premier League,2.0,0.8772,1497,22,3,9,takedown_successful,9,False
cffbe50c-1755-47b7-8fbf-e8bb37cd6ef4,2024-05-11T22:00:00+00:00,Telegram,PK,Tennis,Grand Slam,1.5,0.9046,1549,22,5,5,takedown_successful,36,False
62441104-f4c3-4bd0-8e2d-a66755bf6cc4,2023-06-10T05:00:00+00:00,YouTube,ID,Cricket,,1.0,0.7753,150,5,5,6,takedown_pending,7,True
2ea7bc94-3ed7-402f-842a-58979c1527c3,2024-04-22T19:00:00+00:00,Instagram,IN,Boxing/MMA,,1.0,0.8221,5435,19,0,4,takedown_successful,48,True
06d6b2d1-4d15-4703-9f03-c16e1d7b1606,2023-04-29T18:00:00+00:00,YouTube,SA,Football,Premier League,2.0,0.99,49,18,5,4,takedown_successful,1,True
9cf7f28c-04cb-476c-9a29-a8b27a1ceab7,2024-02-15T20:00:00+00:00,TikTok,US,Cricket,,1.0,0.9567,1067,20,3,2,content_removed_voluntarily,60,True
4d321b05-7ef8-43cc-bf6c-2b5b035d2a75,2024-06-14T10:00:00+00:00,Discord,GB,Football,FIFA World Cup,5.0,0.9402,4914,10,4,6,appeal_filed,118,True
8d6c796f-0ad1-4547-ad51-53c533869187,2024-02-05T21:00:00+00:00,YouTube,GB,Cricket,,1.0,0.9585,5762,21,0,2,appeal_filed,109,True
382aa142-a1fe-413e-b0c1-d2651e42e55c,2023-03-13T02:00:00+00:00,Discord,SA,F1,,1.0,0.99,1344,2,0,3,content_removed_voluntarily,42,True
38c5e573-15d3-443b-923b-68af0fd45374,2023-09-29T14:00:00+00:00,YouTube,AE,Basketball,,1.0,0.97,36224,14,4,9,takedown_successful,33,True
6aa095ab-4afe-4ffb-bd64-7ba36163cc80,2024-05-29T19:00:00+00:00,TikTok,IN,Boxing/MMA,,1.0,0.9625,2549,19,2,5,no_action,100,True
7bfd94f3-33d5-4a87-b146-bbf584ab8fb1,2024-04-24T17:00:00+00:00,YouTube,NG,Football,Premier League,2.0,0.8569,574,17,2,4,content_removed_voluntarily,55,True
e2454ff5-ecf4-47e6-a83f-5a7ce5584e7e,2023-12-17T13:00:00+00:00,Telegram,DE,Cricket,,1.0,0.9713,14272,13,6,12,takedown_successful,97,False
e71f8aef-2ed6-4e05-87f5-405622b99020,2023-10-28T22:00:00+00:00,Telegram,ID,Cricket,,1.0,0.9229,49,22,5,10,takedown_successful,32,True
ca8aa075-f388-491e-ab07-536040b6b48e,2024-02-01T18:00:00+00:00,Telegram,IN,Basketball,,1.0,0.8742,10657,18,3,2,takedown_successful,47,True
f68f2505-66d7-407b-bf1a-3ce2252ae23c,2024-01-13T19:00:00+00:00,TikTok,US,F1,,1.0,0.99,2467,19,5,1,content_removed_voluntarily,10,False
3b922882-d8cf-4ba8-9d72-85a4f2295e78,2024-04-12T23:00:00+00:00,Telegram,PK,Cricket,IPL,3.0,0.8586,28758,23,4,4,content_removed_voluntarily,14,True
216a627c-dce0-4b7c-9744-2b905bf5b071,2023-06-07T04:00:00+00:00,Telegram,PK,Football,FIFA World Cup,5.0,0.9561,800,4,2,6,takedown_successful,26,False
2df7c010-fbdf-4ea0-938b-e4300513cf3b,2024-04-04T16:00:00+00:00,YouTube,AE,Basketball,NBA Playoffs,2.0,0.9455,110807,16,3,4,takedown_successful,103,True
72bf7474-9abc-4720-85ac-ef8e11332e56,2023-02-09T23:00:00+00:00,TikTok,IN,Cricket,,1.0,0.8247,2490,23,3,2,content_removed_voluntarily,87,True
cb18e2b4-1215-4049-a191-7bb2a3f1da1d,2024-02-11T14:00:00+00:00,YouTube,AE,Cricket,,1.0,0.8504,18473,14,6,2,takedown_successful,83,True
ca69b574-9862-4bc6-a0c7-0b5810b21942,2023-11-13T05:00:00+00:00,Telegram,PK,Tennis,,1.0,0.7233,1047,5,0,11,no_action,24,True
fa25093a-4fe2-4596-a43c-96720c61ae28,2023-10-26T19:00:00+00:00,Telegram,BD,F1,,1.0,0.8771,775,19,3,10,takedown_successful,26,True
463cbe61-7cff-4ede-9fce-7e3a2de12669,2023-07-26T18:00:00+00:00,Discord,AE,Cricket,,1.0,0.8602,312249,18,2,7,no_action,112,True
19b3583b-f318-43d1-a5b2-48f436a02aea,2023-10-19T18:00:00+00:00,Telegram,BR,Cricket,,1.0,0.7591,13272,18,3,10,takedown_pending,76,True
e73dc03b-439d-4e71-abd4-678d7e8c1f7a,2023-06-15T14:00:00+00:00,Twitter/X,AE,Football,FIFA World Cup,5.0,0.9737,500,14,3,6,takedown_successful,84,False
fa17b235-e344-413d-82be-1a00a481a083,2023-06-05T01:00:00+00:00,Telegram,US,Football,FIFA World Cup,5.0,0.8447,23962,1,0,6,takedown_successful,36,True
ec2f2a42-d13e-4712-8416-65e7793dbbab,2023-02-02T15:00:00+00:00,Discord,GB,Football,Premier League,2.0,0.9716,25768,15,3,2,takedown_successful,73,True
2f329e75-e1c2-4d90-97b0-7fe4998c6cee,2023-09-05T22:00:00+00:00,Telegram,US,Boxing/MMA,,1.0,0.9752,22542,22,1,9,no_action,77,True
6a72a66d-0ca0-46af-a748-46f707b9b3a2,2023-07-07T16:00:00+00:00,TikTok,AE,Tennis,Grand Slam,1.5,0.8524,525,16,4,7,takedown_successful,68,True
68d4a110-e7f5-494e-b49c-5088d93548b8,2024-05-16T07:00:00+00:00,Instagram,TR,Cricket,IPL,3.0,0.8311,2403,7,3,5,takedown_successful,27,True
d74676f5-47d4-443f-87b1-367505d4ce3f,2023-07-20T08:00:00+00:00,Telegram,GB,Cricket,,1.0,0.8421,4422,8,3,7,takedown_pending,114,True
c57ed11e-b6a1-47a7-8711-52aa988b9d00,2023-03-13T23:00:00+00:00,Telegram,FR,Boxing/MMA,,1.0,0.9423,18350,23,0,3,takedown_successful,8,False
5fd2272d-5d4f-4ce5-8406-f8235f31a9e5,2023-10-13T22:00:00+00:00,Discord,IN,Football,Premier League,2.0,0.8637,17653,22,4,10,takedown_successful,100,True
c3cefdbb-25c9-47f4-837d-d40cbe671ac4,2023-05-08T05:00:00+00:00,Telegram,US,Football,Premier League,2.0,0.7894,38814,5,0,5,takedown_pending,93,True
f7df18ad-a732-4cfd-9621-893756acbf5b,2023-10-28T20:00:00+00:00,YouTube,PK,Cricket,,1.0,0.8113,51,20,5,10,takedown_successful,96,False
b26589d8-eca1-4991-b171-e497edabe232,2023-02-06T16:00:00+00:00,TikTok,US,Football,Premier League,2.0,0.9319,3435,16,0,2,takedown_successful,11,True
8f8b96e0-1507-4747-bb34-37ec34de1a27,2023-08-31T06:00:00+00:00,Facebook,IN,Football,Premier League,2.0,0.8149,1535,6,3,8,takedown_successful,108,True
80ff46b6-5005-47bf-bb41-c2c94fe5300e,2024-06-14T16:00:00+00:00,TikTok,NG,Basketball,NBA Playoffs,2.0,0.8041,12734,16,4,6,takedown_successful,88,True
093b61f5-0d7d-4588-99ef-4b3bfbcc80ab,2023-05-06T15:00:00+00:00,Telegram,GB,Cricket,IPL,3.0,0.914,231361,15,5,5,takedown_successful,80,True
281aa654-b7f0-4cc1-80e6-45719ed8131c,2024-03-24T20:00:00+00:00,Telegram,PK,Cricket,IPL,3.0,0.8068,29720,20,6,3,content_removed_voluntarily,98,False
6328d407-fc2c-487f-92de-088962456b04,2024-04-06T18:00:00+00:00,Facebook,IN,Boxing/MMA,,1.0,0.99,177079,18,5,4,content_removed_voluntarily,65,True
67e64a8c-4807-415c-8cd1-2c453e965149,2024-02-16T11:00:00+00:00,Telegram,BD,Tennis,,1.0,0.7917,23034,11,4,2,takedown_successful,6,True
4402c24b-716b-4c33-90a3-8d39fc96054f,2023-12-28T20:00:00+00:00,Twitter/X,AE,Cricket,,1.0,0.9315,24373,20,3,12,takedown_pending,49,True
f5eacef9-036e-4544-a51c-827f48ff6139,2023-02-15T19:00:00+00:00,TikTok,IN,Boxing/MMA,,1.0,0.8799,10587,19,2,2,no_action,54,True
6c523df1-0cd4-4177-8ef9-6bd5ba077658,2024-02-24T15:00:00+00:00,Twitter/X,IN,Football,Premier League,2.0,0.9728,105792,15,5,2,takedown_successful,24,True
2ccec62c-781e-4f08-a0a0-759ed38bda68,2023-01-15T21:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.8671,3178,21,6,1,takedown_pending,99,True
36b0ce00-bcae-44cf-8042-c67d2fce073f,2023-01-08T22:00:00+00:00,TikTok,US,Cricket,,1.0,0.8423,7842,22,6,1,takedown_pending,76,True
a83d7467-bf27-4e0d-82d0-babf02c9b281,2023-05-29T05:00:00+00:00,Telegram,GB,Tennis,Grand Slam,1.5,0.8768,12167,5,0,5,no_action,69,True
7d68f0c5-8f15-4af9-a2a3-2508da367f93,2023-05-12T17:00:00+00:00,Telegram,BR,F1,,1.0,0.8059,2268,17,4,5,takedown_pending,67,True
7953f1a1-e692-4a44-b51b-06ca7921f370,2024-03-26T22:00:00+00:00,Discord,IN,Cricket,IPL,3.0,0.8964,4292,22,1,3,takedown_successful,67,True
3f47f45b-94de-4392-9c05-d915eaff30a5,2023-06-22T06:00:00+00:00,Discord,BR,Tennis,Grand Slam,1.5,0.8108,2740,6,3,6,takedown_successful,11,False
9e16f61e-80d1-4b6c-8b89-ef322650831e,2024-04-16T19:00:00+00:00,Telegram,PK,Basketball,NBA Playoffs,2.0,0.99,21325,19,1,4,no_action,103,True
9d6b3b39-27b6-46e7-8bea-ccfb2a645a47,2023-12-19T19:00:00+00:00,Instagram,AE,Football,Premier League,2.0,0.9608,307,19,1,12,content_removed_voluntarily,81,True
9e3b6d80-250e-4e76-8f1c-e8f277fd122c,2023-04-23T11:00:00+00:00,Telegram,IN,Cricket,IPL,3.0,0.9333,849,11,6,4,takedown_successful,23,True
677f1b80-3916-4335-9ff9-49efb8adc6fa,2023-07-19T07:00:00+00:00,Discord,IN,Cricket,,1.0,0.7766,607,7,2,7,content_removed_voluntarily,65,True
e376c495-83d0-4fef-9375-bec6fc587d73,2024-04-01T20:00:00+00:00,Telegram,US,Cricket,IPL,3.0,0.9529,1109,20,0,4,takedown_pending,114,False
4df40a45-54a3-417d-8cdc-7e9455eaa96f,2024-05-15T19:00:00+00:00,TikTok,IN,Basketball,NBA Playoffs,2.0,0.99,5283,19,2,5,no_action,36,False
6005e54c-c01e-4087-a4db-1d6e56f27ee0,2023-12-26T12:00:00+00:00,Telegram,IN,Cricket,,1.0,0.7729,7371,12,1,12,takedown_pending,85,True
3e8580b4-16cc-4385-ab3f-543d907b469d,2024-03-04T19:00:00+00:00,YouTube,TR,Football,Premier League,2.0,0.8962,1353,19,0,3,appeal_filed,83,True
b6d016b0-8845-495c-8f16-0ac7dfa58afd,2023-09-12T22:00:00+00:00,Telegram,AE,Basketball,,1.0,0.8154,10911,22,1,9,appeal_filed,80,False
717b1247-e51f-495f-9415-eccc1233dbf5,2024-03-07T16:00:00+00:00,Discord,FR,Basketball,,1.0,0.9855,89291,16,3,3,content_removed_voluntarily,30,True
d8c756a7-455a-4f0d-a997-72a0eab5e32c,2024-01-20T22:00:00+00:00,YouTube,PK,Tennis,Grand Slam,1.5,0.7767,437,22,5,1,takedown_successful,99,True
e020235a-bc26-43e9-9997-441123573428,2024-06-16T23:00:00+00:00,Telegram,IN,Football,FIFA World Cup,5.0,0.8984,10065,23,6,6,content_removed_voluntarily,24,True
8879e57e-1b98-4d6a-81d2-058b9a2eca21,2023-04-27T11:00:00+00:00,Discord,IN,F1,,1.0,0.8691,183,11,3,4,takedown_successful,56,True
13f97f54-e1dc-49b1-ac1d-f2d43d3a26d4,2023-04-09T23:00:00+00:00,YouTube,BR,Football,Premier League,2.0,0.9727,3577,23,6,4,takedown_successful,110,True
9840ce08-def5-49a9-9ecc-14ed77621748,2024-05-18T21:00:00+00:00,YouTube,TR,Football,Premier League,2.0,0.8178,4883,21,5,5,takedown_successful,112,True
519eb4c5-180b-4bbc-9bcd-f6f7c65dc1e2,2024-01-20T20:00:00+00:00,Facebook,BR,Football,Premier League,2.0,0.8125,8242,20,5,1,takedown_successful,64,True
0113935c-29c4-458a-b974-1dbf109e02a1,2024-02-12T19:00:00+00:00,YouTube,ID,F1,,1.0,0.8477,4231,19,0,2,takedown_successful,30,True
6100299f-285b-4ec6-9cdc-4f695b3fb441,2024-01-30T04:00:00+00:00,Telegram,IN,Cricket,,1.0,0.9027,1166,4,1,1,appeal_filed,53,True
023d423a-5dda-499f-afce-a303f621af90,2023-04-08T12:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.9073,2736,12,5,4,appeal_filed,81,True
fb4d5b79-a9ef-4ebc-babc-c0669d9a9212,2024-03-03T04:00:00+00:00,Telegram,PK,F1,,1.0,0.8104,25296,4,6,3,takedown_successful,99,True
59bbd3a0-015f-4988-96f8-e61e9cc83923,2024-06-18T19:00:00+00:00,YouTube,IN,Basketball,NBA Playoffs,2.0,0.8034,2108,19,1,6,takedown_successful,82,False
c7b47d38-cbe0-4df9-952b-9e50797a47a9,2023-07-20T14:00:00+00:00,YouTube,NG,F1,,1.0,0.8376,11825,14,3,7,takedown_successful,106,False
8f5f18af-ad59-422c-a504-94e27cc10291,2024-01-07T23:00:00+00:00,Telegram,AR,Boxing/MMA,,1.0,0.6478,3927,23,6,1,takedown_successful,100,True
3297c37a-69c4-4519-9cb2-caa053dafd16,2023-06-29T06:00:00+00:00,TikTok,IN,Football,FIFA World Cup,5.0,0.8784,119574,6,3,6,takedown_successful,27,True
9b8233ec-4d2b-482d-b10b-4bb96e42aea4,2023-06-02T04:00:00+00:00,Facebook,AE,Tennis,Grand Slam,1.5,0.99,4815,4,4,6,content_removed_voluntarily,21,False
73c78070-7989-4d2f-ba1b-cfd6c75c2e90,2024-05-06T19:00:00+00:00,Facebook,BR,Basketball,NBA Playoffs,2.0,0.8679,2881,19,0,5,takedown_successful,99,True
e84e798b-9734-468c-b8f6-06ee002ebc97,2023-12-15T22:00:00+00:00,Discord,ID,Basketball,,1.0,0.9224,2761,22,4,12,takedown_successful,29,True
6e785500-a918-4785-a41e-cd1cacc73717,2023-03-03T22:00:00+00:00,Facebook,GB,Tennis,,1.0,0.82,11448,22,4,3,takedown_successful,51,True
5697a07e-04de-4037-b46d-40889f00ed10,2024-05-07T13:00:00+00:00,YouTube,ID,Cricket,IPL,3.0,0.822,1875,13,1,5,takedown_successful,99,False
ad004546-14df-48dc-8f3d-18c5f47f8250,2023-08-08T18:00:00+00:00,TikTok,AE,Cricket,,1.0,0.9467,221,18,1,8,takedown_pending,25,False
10fef8be-8c82-420e-9ac2-b664720382bd,2023-03-30T16:00:00+00:00,Discord,IN,Tennis,,1.0,0.8207,648,16,3,3,content_removed_voluntarily,95,True
5b972c93-1e86-429e-b5cf-b2927a8c72e3,2023-12-11T18:00:00+00:00,Instagram,PK,Cricket,,1.0,0.8763,6160,18,0,12,takedown_pending,6,True
90653b71-68c7-4793-b2f3-21dcd2549d9c,2023-10-21T22:00:00+00:00,YouTube,GB,Basketball,,1.0,0.8689,4040,22,5,10,appeal_filed,107,True
aad2f473-3379-4fa4-bfed-3e6b36205076,2024-06-07T20:00:00+00:00,TikTok,IN,Cricket,,1.0,0.9066,231,20,4,6,no_action,65,True
9f8ab977-d9fe-43f7-93cc-fb1ae97a6b80,2023-07-31T16:00:00+00:00,Instagram,TR,Football,FIFA World Cup,5.0,0.9822,121,16,0,7,takedown_successful,91,True
90c5d539-22ac-4408-8993-e3c725dcd87f,2024-01-31T11:00:00+00:00,TikTok,PK,F1,,1.0,0.8764,3051,11,2,1,takedown_successful,45,False
521b59a5-a38d-45c1-aa6b-c2e32b691410,2024-01-15T13:00:00+00:00,Telegram,AE,Cricket,,1.0,0.8948,35,13,0,1,appeal_filed,1,True
517b801d-64b5-4040-82a6-ba77639994fc,2023-11-19T23:00:00+00:00,TikTok,AE,Cricket,,1.0,0.8858,44960,23,6,11,takedown_successful,85,True
4a5a0903-3a67-4223-93b0-ac090d9cfa98,2024-03-24T00:00:00+00:00,Instagram,IN,Football,Premier League,2.0,0.8346,3026,0,6,3,takedown_successful,7,True
ffb7e905-7a50-425e-b0e7-06b817dd67a1,2023-11-20T21:00:00+00:00,Discord,US,Football,Premier League,2.0,0.9473,6290,21,0,11,content_removed_voluntarily,79,True
47443456-e338-4504-8a3f-9abb89c39d69,2023-09-08T22:00:00+00:00,Discord,US,Basketball,,1.0,0.938,4844,22,4,9,takedown_pending,93,True
66b92b9e-a354-4f5c-95a1-d2006fa87d3a,2024-04-01T19:00:00+00:00,Telegram,TR,Football,Premier League,2.0,0.7942,1628,19,0,4,takedown_successful,72,False
0f7e57a5-a20a-4d09-b065-ea7ff77ff507,2024-03-20T06:00:00+00:00,Instagram,PK,Basketball,,1.0,0.8322,54047,6,2,3,content_removed_voluntarily,81,True
5ce10ad0-8593-41dd-bfa0-cb3985a60a5a,2024-05-06T23:00:00+00:00,Telegram,US,Cricket,IPL,3.0,0.7947,1244,23,0,5,no_action,77,True
8b95fa7b-b04f-420e-a608-f845cbe68e1c,2023-07-21T23:00:00+00:00,Telegram,DE,Basketball,,1.0,0.8332,6754,23,4,7,takedown_successful,20,False
0c4ebd77-b3be-44db-8734-34b0c6c7a74b,2023-06-07T20:00:00+00:00,YouTube,GB,Boxing/MMA,,1.0,0.7981,13199,20,2,6,content_removed_voluntarily,110,True
37ff5dae-bfce-4ddf-9d7e-f6f283365a94,2024-03-29T20:00:00+00:00,Discord,SA,Football,Premier League,2.0,0.9069,67,20,4,3,takedown_successful,74,True
7a9d9077-a53d-4b61-9421-c25b34ddd4e5,2024-03-16T23:00:00+00:00,TikTok,GB,Cricket,IPL,3.0,0.8008,307,23,5,3,takedown_successful,33,True
96328e2c-1f95-41ad-9f39-d91c9073cf08,2023-05-01T20:00:00+00:00,Telegram,PK,Football,Premier League,2.0,0.9739,2651,20,0,5,takedown_successful,68,True
2457e721-26ab-49b0-b2c7-29aaca36b41b,2023-04-24T19:00:00+00:00,YouTube,BD,Cricket,IPL,3.0,0.8654,725,19,0,4,takedown_pending,34,True
1eb7c26f-bd88-4b06-a4c6-56ba34f69806,2023-07-28T19:00:00+00:00,YouTube,IN,Football,FIFA World Cup,5.0,0.8719,8196,19,4,7,takedown_successful,18,True
d04a5e37-444a-4186-8291-f525c48a4fbe,2023-11-03T18:00:00+00:00,Discord,BD,Basketball,,1.0,0.8849,8244,18,4,11,takedown_pending,56,False
c188cbd2-4913-469a-ad03-18cb729ecb81,2023-06-14T23:00:00+00:00,TikTok,AR,Cricket,,1.0,0.8619,253,23,2,6,content_removed_voluntarily,79,True
9c7910a4-9b3c-4903-94c2-5b47cff2e72e,2024-05-30T21:00:00+00:00,YouTube,GB,Football,Premier League,2.0,0.89,11183,21,3,5,takedown_successful,38,True
dc124aaa-80be-4e15-acb5-145d6bdc0e7b,2024-02-06T20:00:00+00:00,YouTube,TR,Football,Premier League,2.0,0.945,7034,20,1,2,takedown_successful,19,True
aa811995-a907-4da5-afa7-fe8000aa51d2,2023-11-11T21:00:00+00:00,Telegram,ID,Boxing/MMA,,1.0,0.8817,2405,21,5,11,takedown_successful,109,True
11aa29df-489a-436b-a2bd-a0d9c3a12184,2024-03-05T18:00:00+00:00,Facebook,AE,Football,Premier League,2.0,0.901,157709,18,1,3,content_removed_voluntarily,14,True
121a2750-76d3-4081-aa32-fcddee398563,2023-09-04T16:00:00+00:00,TikTok,IN,Boxing/MMA,,1.0,0.7183,267,16,0,9,takedown_successful,4,True
e1705347-806c-4795-8411-b98bcaeebae1,2023-03-24T16:00:00+00:00,Facebook,PK,Football,Premier League,2.0,0.864,753,16,4,3,takedown_successful,41,True
1af0d615-2305-453d-a02e-80219cdd7c64,2024-03-22T10:00:00+00:00,Telegram,IN,Basketball,,1.0,0.7723,1305,10,4,3,takedown_pending,100,True
d0944686-b665-46c4-8bf9-189828a3bdb0,2024-01-18T05:00:00+00:00,YouTube,GB,Cricket,,1.0,0.8552,21425,5,3,1,takedown_successful,56,True
f620de0b-59cc-49d7-9c9a-2c8690d042b3,2023-02-12T00:00:00+00:00,Discord,US,Football,Premier League,2.0,0.86,5180,0,6,2,takedown_successful,110,True
1d36ea2b-0992-49bd-888e-ba9182036aec,2023-02-12T21:00:00+00:00,TikTok,IN,Tennis,,1.0,0.9015,5826,21,6,2,content_removed_voluntarily,19,True
b34a7529-ce18-4f2a-9fd5-831e3bc07f3e,2023-11-18T19:00:00+00:00,Facebook,BR,Football,Premier League,2.0,0.8881,1454,19,5,11,no_action,31,True
84d85e7a-fa80-4f12-8528-534a5078255e,2023-07-11T13:00:00+00:00,YouTube,IN,Football,FIFA World Cup,5.0,0.7125,31,13,1,7,takedown_pending,25,True
a5c4cffb-4058-426c-bc21-23a9bfc858a6,2023-04-09T20:00:00+00:00,Telegram,TR,Football,Premier League,2.0,0.8765,2063,20,6,4,no_action,9,True
cdd906d7-f67c-4ca3-978d-809e630d5537,2023-10-06T23:00:00+00:00,TikTok,IN,Boxing/MMA,,1.0,0.782,17161,23,4,10,takedown_successful,9,True
a2c5e699-dee2-41eb-9e92-18c5be78877c,2023-07-11T20:00:00+00:00,Facebook,US,Football,FIFA World Cup,5.0,0.8118,2578,20,1,7,takedown_successful,29,True
34bde0cd-103a-4f7b-bc31-37baebc96d43,2023-02-18T16:00:00+00:00,Telegram,US,Cricket,,1.0,0.8756,86766,16,5,2,takedown_successful,110,True
ce2d4408-cbcc-4373-af06-f3f2fe1eb0f7,2023-08-15T03:00:00+00:00,YouTube,BD,Football,Premier League,2.0,0.9599,1755,3,1,8,takedown_pending,47,True
5411f812-1d66-4e0e-b03e-c6edf1ec7049,2024-04-13T15:00:00+00:00,YouTube,GB,Tennis,,1.0,0.7474,2274,15,5,4,takedown_successful,13,False
5c32dff2-aa02-4503-9643-962d6b377a0b,2023-11-12T13:00:00+00:00,YouTube,AR,Tennis,,1.0,0.9303,256324,13,6,11,appeal_filed,120,True
9fe5162a-bc3e-4d4e-9541-71c28e5ef0c3,2023-01-19T07:00:00+00:00,Telegram,AE,Basketball,,1.0,0.8935,2670,7,3,1,content_removed_voluntarily,40,True
